10099;pikachu-alola-cap;4;60;112;static|lightning-rod;mega-punch|pay-day|thunder-punch|slam|mega-kick|body-slam|take-down|tail-whip|growl|surf|thunder-shock|thunderbolt|thunder-wave|thunder|dig|toxic|agility|quick-attack|double-team|light-screen|reflect|swift|rest|substitute|thief|snore|reversal|protect|sweet-kiss|endure|charm|swagger|spark|attract|sleep-talk|return|frustration|encore|iron-tail|hidden-power|rain-dance|uproar|facade|focus-punch|helping-hand|brick-break|knock-off|fake-tears|signal-beam|covet|volt-tackle|shock-wave|feint|fling|magnet-rise|nasty-plot|discharge|grass-knot|charge-beam|electro-ball|round|echoed-voice|volt-switch|electroweb|wild-charge|disarming-voice|draining-kiss|play-rough|play-nice|confide|eerie-impulse|electric-terrain|nuzzle|laser-focus|rising-voltage|tera-blast|trailblaze;electric
10100;raichu-alola;7;210;243;surge-surfer;mega-punch|pay-day|thunder-punch|slam|mega-kick|headbutt|body-slam|take-down|tail-whip|growl|surf|hyper-beam|seismic-toss|thunder-shock|thunderbolt|thunder-wave|thunder|dig|toxic|psychic|agility|quick-attack|teleport|double-team|light-screen|reflect|swift|rest|substitute|thief|snore|reversal|protect|sweet-kiss|endure|charm|swagger|spark|attract|sleep-talk|return|frustration|safeguard|encore|iron-tail|hidden-power|rain-dance|future-sight|fake-out|uproar|facade|focus-punch|charge|helping-hand|magic-coat|recycle|brick-break|knock-off|skill-swap|signal-beam|covet|calm-mind|shock-wave|feint|fling|magnet-rise|focus-blast|giga-impact|nasty-plot|discharge|grass-knot|charge-beam|psyshock|telekinesis|magic-room|electro-ball|round|echoed-voice|stored-power|ally-switch|volt-switch|electroweb|wild-charge|draining-kiss|play-rough|play-nice|confide|eerie-impulse|electric-terrain|nuzzle|laser-focus|psychic-terrain|speed-swap|expanding-force|rising-voltage|tera-blast|trailblaze;electric|psychic
10101;sandshrew-alola;7;400;60;snow-cloak|slush-rush;ice-punch|scratch|swords-dance|headbutt|body-slam|take-down|mist|ice-beam|blizzard|low-kick|counter|seismic-toss|earthquake|dig|toxic|double-team|defense-curl|bide|swift|amnesia|leech-life|fury-swipes|rest|rock-slide|super-fang|slash|substitute|thief|snore|curse|flail|powder-snow|protect|icy-wind|endure|rollout|swagger|fury-cutter|attract|sleep-talk|return|frustration|safeguard|rapid-spin|iron-tail|metal-claw|hidden-power|sunny-day|mirror-coat|hail|facade|focus-punch|brick-break|knock-off|ice-ball|crush-claw|rock-tomb|aerial-ace|icicle-spear|iron-defense|covet|gyro-ball|fling|poison-jab|night-slash|aqua-tail|x-scissor|avalanche|ice-shard|shadow-claw|flash-cannon|iron-head|stealth-rock|hone-claws|round|chip-away|bulldoze|frost-breath|work-up|icicle-crash|confide|throat-chop|aurora-veil|steel-beam|steel-roller|triple-axel|tera-blast|ice-spinner|snowscape;ice|steel
10102;sandslash-alola;12;550;158;snow-cloak|slush-rush;ice-punch|scratch|swords-dance|headbutt|body-slam|take-down|pin-missile|mist|ice-beam|blizzard|hyper-beam|low-kick|counter|seismic-toss|earthquake|dig|toxic|agility|double-team|defense-curl|bide|swift|amnesia|leech-life|fury-swipes|rest|rock-slide|super-fang|slash|substitute|thief|snore|curse|flail|powder-snow|protect|spikes|icy-wind|endure|rollout|false-swipe|swagger|fury-cutter|attract|sleep-talk|return|frustration|safeguard|rapid-spin|iron-tail|metal-claw|hidden-power|sunny-day|mirror-coat|hail|facade|focus-punch|brick-break|knock-off|ice-ball|crush-claw|rock-tomb|aerial-ace|icicle-spear|iron-defense|covet|gyro-ball|metal-burst|fling|poison-jab|night-slash|aqua-tail|x-scissor|focus-blast|giga-impact|avalanche|ice-shard|shadow-claw|flash-cannon|iron-head|stealth-rock|hone-claws|round|bulldoze|frost-breath|work-up|drill-run|icicle-crash|confide|throat-chop|aurora-veil|steel-beam|steel-roller|triple-axel|tera-blast|ice-spinner|snowscape;ice|steel
10103;vulpix-alola;6;99;60;snow-cloak|snow-warning;headbutt|tackle|body-slam|take-down|tail-whip|roar|disable|mist|ice-beam|blizzard|aurora-beam|dig|toxic|hypnosis|agility|double-team|confuse-ray|reflect|swift|rest|substitute|snore|flail|spite|powder-snow|protect|feint-attack|icy-wind|endure|charm|swagger|attract|sleep-talk|heal-bell|return|frustration|safeguard|pain-split|baton-pass|encore|iron-tail|hidden-power|rain-dance|psych-up|hail|facade|helping-hand|role-play|imprison|grudge|secret-power|weather-ball|fake-tears|extrasensory|sheer-cold|icicle-spear|howl|covet|payback|power-swap|dark-pulse|aqua-tail|nasty-plot|ice-shard|zen-headbutt|captivate|foul-play|round|stored-power|hex|frost-breath|tail-slap|freeze-dry|disarming-voice|draining-kiss|misty-terrain|play-rough|moonblast|confide|dazzling-gleam|baby-doll-eyes|aurora-veil|tera-blast|snowscape|chilling-water;ice
10104;ninetales-alola;11;199;177;snow-cloak|snow-warning;headbutt|tackle|body-slam|take-down|tail-whip|roar|disable|mist|ice-beam|blizzard|aurora-beam|hyper-beam|solar-beam|dig|toxic|hypnosis|agility|double-team|confuse-ray|reflect|swift|dream-eater|rest|substitute|snore|flail|spite|powder-snow|protect|icy-wind|endure|charm|swagger|attract|sleep-talk|heal-bell|return|frustration|safeguard|pain-split|baton-pass|encore|iron-tail|hidden-power|rain-dance|psych-up|hail|facade|helping-hand|role-play|imprison|grudge|weather-ball|fake-tears|extrasensory|sheer-cold|icicle-spear|howl|covet|calm-mind|payback|power-swap|dark-pulse|aqua-tail|giga-impact|nasty-plot|avalanche|ice-shard|zen-headbutt|wonder-room|psyshock|foul-play|round|stored-power|hex|frost-breath|tail-slap|disarming-voice|draining-kiss|misty-terrain|play-rough|moonblast|confide|dazzling-gleam|baby-doll-eyes|laser-focus|aurora-veil|triple-axel|tera-blast|snowscape|chilling-water;ice|fairy
10105;diglett-alola;2;10;53;sand-veil|tangling-hair|sand-force;scratch|swords-dance|sand-attack|headbutt|body-slam|take-down|thrash|growl|earthquake|fissure|dig|toxic|agility|screech|double-team|fury-swipes|rest|rock-slide|slash|substitute|thief|snore|reversal|protect|scary-face|feint-attack|sludge-bomb|mud-slap|sandstorm|endure|charm|swagger|attract|sleep-talk|return|frustration|magnitude|pursuit|metal-claw|hidden-power|sunny-day|ancient-power|beat-up|uproar|memento|facade|helping-hand|astonish|rock-tomb|metal-sound|sand-tomb|aerial-ace|iron-defense|mud-shot|rock-blast|assurance|sucker-punch|earth-power|shadow-claw|mud-bomb|flash-cannon|iron-head|stone-edge|stealth-rock|hone-claws|smack-down|foul-play|round|echoed-voice|ally-switch|final-gambit|bulldoze|work-up|confide|stomping-tantrum|steel-beam|scorching-sands|tera-blast;ground|steel
10106;dugtrio-alola;7;666;149;sand-veil|tangling-hair|sand-force;scratch|swords-dance|sand-attack|headbutt|body-slam|take-down|growl|hyper-beam|earthquake|fissure|dig|toxic|agility|screech|double-team|fury-swipes|rest|rock-slide|tri-attack|slash|substitute|thief|snore|reversal|protect|scary-face|sludge-bomb|mud-slap|sandstorm|endure|charm|swagger|attract|sleep-talk|return|frustration|magnitude|metal-claw|hidden-power|sunny-day|beat-up|uproar|facade|helping-hand|astonish|rock-tomb|sand-tomb|aerial-ace|iron-defense|mud-shot|rock-blast|assurance|sucker-punch|night-slash|earth-power|giga-impact|shadow-claw|mud-bomb|flash-cannon|iron-head|stone-edge|stealth-rock|smack-down|sludge-wave|foul-play|round|echoed-voice|ally-switch|bulldoze|work-up|rototiller|confide|high-horsepower|stomping-tantrum|steel-beam|scorching-sands|tera-blast;ground|steel
10107;meowth-alola;4;42;58;pickup|technician|rattled;pay-day|scratch|headbutt|body-slam|take-down|bite|growl|thunderbolt|thunder-wave|thunder|dig|toxic|hypnosis|agility|screech|double-team|confuse-ray|swift|amnesia|dream-eater|fury-swipes|rest|slash|substitute|thief|snore|flail|spite|protect|feint-attack|icy-wind|endure|charm|swagger|attract|sleep-talk|return|frustration|iron-tail|metal-claw|hidden-power|rain-dance|sunny-day|psych-up|shadow-ball|fake-out|uproar|torment|flatter|facade|taunt|helping-hand|assist|knock-off|snatch|hyper-voice|fake-tears|aerial-ace|covet|shock-wave|water-pulse|feint|u-turn|payback|assurance|embargo|punishment|last-resort|dark-pulse|night-slash|seed-bomb|power-gem|nasty-plot|shadow-claw|gunk-shot|captivate|foul-play|round|echoed-voice|quash|retaliate|work-up|snarl|parting-shot|play-rough|confide|throat-chop|lash-out|tera-blast|trailblaze|chilling-water;dark
10108;persian-alola;11;330;154;fur-coat|technician|rattled;pay-day|scratch|headbutt|body-slam|take-down|bite|growl|roar|hyper-beam|thunderbolt|thunder-wave|thunder|dig|toxic|hypnosis|agility|screech|double-team|confuse-ray|swift|amnesia|dream-eater|fury-swipes|rest|slash|substitute|thief|snore|spite|protect|feint-attack|icy-wind|endure|charm|swagger|attract|sleep-talk|return|frustration|iron-tail|metal-claw|hidden-power|rain-dance|sunny-day|psych-up|shadow-ball|beat-up|fake-out|uproar|torment|facade|taunt|helping-hand|knock-off|snatch|hyper-voice|fake-tears|aerial-ace|covet|shock-wave|water-pulse|feint|u-turn|payback|assurance|embargo|last-resort|dark-pulse|night-slash|seed-bomb|power-gem|switcheroo|giga-impact|nasty-plot|shadow-claw|gunk-shot|captivate|smack-down|foul-play|round|echoed-voice|quash|retaliate|work-up|snarl|play-rough|confide|throat-chop|skitter-smack|burning-jealousy|lash-out|tera-blast|trailblaze|chilling-water;dark
10109;geodude-alola;4;203;60;magnet-pull|sturdy|galvanize;fire-punch|thunder-punch|headbutt|tackle|body-slam|take-down|double-edge|flamethrower|counter|seismic-toss|thunder-shock|thunderbolt|thunder-wave|thunder|rock-throw|earthquake|dig|toxic|screech|double-team|defense-curl|bide|self-destruct|fire-blast|explosion|rest|rock-slide|substitute|snore|curse|flail|protect|mud-slap|zap-cannon|sandstorm|endure|rollout|swagger|spark|attract|sleep-talk|return|frustration|hidden-power|sunny-day|facade|focus-punch|nature-power|charge|superpower|brick-break|rock-tomb|iron-defense|block|mud-shot|rock-blast|gyro-ball|fling|magnet-rise|rock-polish|earth-power|rock-climb|discharge|stone-edge|stealth-rock|charge-beam|wide-guard|autotomize|smack-down|round|volt-switch|bulldoze|electroweb|wild-charge|confide|high-horsepower|brutal-swing|tera-blast;rock|electric
10110;graveler-alola;10;1100;137;magnet-pull|sturdy|galvanize;fire-punch|thunder-punch|headbutt|tackle|body-slam|take-down|double-edge|flamethrower|counter|seismic-toss|thunder-shock|thunderbolt|thunder-wave|thunder|rock-throw|earthquake|dig|toxic|screech|double-team|defense-curl|bide|metronome|self-destruct|fire-blast|explosion|rest|rock-slide|substitute|snore|curse|flail|protect|scary-face|mud-slap|zap-cannon|sandstorm|endure|rollout|swagger|spark|attract|sleep-talk|return|frustration|hidden-power|sunny-day|facade|focus-punch|nature-power|charge|superpower|brick-break|rock-tomb|iron-defense|block|mud-shot|rock-blast|shock-wave|gyro-ball|fling|magnet-rise|rock-polish|focus-blast|earth-power|discharge|stone-edge|stealth-rock|charge-beam|wide-guard|smack-down|round|ally-switch|volt-switch|bulldoze|electroweb|wild-charge|confide|electric-terrain|high-horsepower|brutal-swing|stomping-tantrum|tera-blast;rock|electric
10111;golem-alola;17;3160;223;magnet-pull|sturdy|galvanize;mega-punch|fire-punch|thunder-punch|headbutt|tackle|body-slam|take-down|double-edge|roar|flamethrower|hyper-beam|counter|seismic-toss|thunder-shock|thunderbolt|thunder-wave|thunder|rock-throw|earthquake|dig|toxic|screech|double-team|defense-curl|bide|metronome|self-destruct|fire-blast|explosion|rest|rock-slide|substitute|snore|curse|flail|protect|scary-face|mud-slap|zap-cannon|sandstorm|endure|swagger|spark|attract|sleep-talk|return|frustration|hidden-power|sunny-day|facade|focus-punch|nature-power|charge|superpower|brick-break|rock-tomb|iron-defense|block|mud-shot|rock-blast|shock-wave|gyro-ball|fling|magnet-rise|rock-polish|focus-blast|earth-power|giga-impact|discharge|iron-head|stone-edge|stealth-rock|charge-beam|wide-guard|smack-down|heavy-slam|round|echoed-voice|ally-switch|volt-switch|bulldoze|electroweb|wild-charge|steamroller|confide|electric-terrain|brutal-swing|stomping-tantrum|body-press|tera-blast;rock|electric
10112;grimer-alola;7;420;65;poison-touch|gluttony|power-of-alchemy;pound|fire-punch|ice-punch|thunder-punch|headbutt|body-slam|take-down|bite|disable|flamethrower|hyper-beam|mega-drain|thunderbolt|thunder|dig|toxic|screech|double-team|harden|minimize|metronome|self-destruct|fire-blast|swift|poison-gas|acid-armor|explosion|rest|rock-slide|substitute|thief|snore|curse|spite|protect|scary-face|sludge-bomb|mud-slap|sandstorm|giga-drain|endure|swagger|mean-look|attract|sleep-talk|return|frustration|pain-split|pursuit|hidden-power|rain-dance|sunny-day|crunch|shadow-ball|stockpile|spit-up|swallow|torment|memento|facade|taunt|helping-hand|recycle|brick-break|knock-off|imprison|poison-fang|rock-tomb|mud-shot|shock-wave|payback|assurance|embargo|fling|gastro-acid|rock-polish|poison-jab|dark-pulse|drain-punch|giga-impact|shadow-sneak|zen-headbutt|gunk-shot|stone-edge|venoshock|sludge-wave|acid-spray|round|clear-smog|hex|quash|snarl|belch|confide|infestation|power-up-punch|brutal-swing|tera-blast;poison|dark
10113;muk-alola;10;520;175;poison-touch|gluttony|power-of-alchemy;pound|fire-punch|ice-punch|thunder-punch|headbutt|body-slam|take-down|bite|disable|flamethrower|hyper-beam|mega-drain|thunderbolt|thunder|dig|toxic|screech|double-team|harden|minimize|haze|metronome|self-destruct|fire-blast|swift|poison-gas|acid-armor|explosion|rest|rock-slide|substitute|thief|snore|spite|protect|scary-face|sludge-bomb|mud-slap|sandstorm|giga-drain|endure|swagger|attract|sleep-talk|return|frustration|pain-split|hidden-power|rain-dance|sunny-day|crunch|shadow-ball|torment|memento|facade|focus-punch|taunt|helping-hand|recycle|brick-break|knock-off|imprison|poison-fang|rock-tomb|block|mud-shot|shock-wave|payback|embargo|fling|gastro-acid|rock-polish|poison-jab|dark-pulse|drain-punch|focus-blast|giga-impact|zen-headbutt|gunk-shot|stone-edge|venoshock|sludge-wave|acid-spray|foul-play|round|hex|quash|snarl|belch|moonblast|confide|venom-drench|infestation|brutal-swing|lash-out|tera-blast;poison|dark
10114;exeggutor-alola;109;4156;186;frisk|harvest;swords-dance|headbutt|flamethrower|hyper-beam|low-kick|absorb|mega-drain|leech-seed|solar-beam|stun-spore|earthquake|toxic|confusion|psychic|hypnosis|teleport|double-team|light-screen|reflect|self-destruct|egg-bomb|dream-eater|barrage|explosion|rest|substitute|thief|snore|protect|sludge-bomb|outrage|giga-drain|endure|swagger|attract|sleep-talk|return|frustration|iron-tail|synthesis|hidden-power|sunny-day|psych-up|uproar|facade|nature-power|superpower|brick-break|knock-off|skill-swap|extrasensory|bullet-seed|block|magical-leaf|gravity|power-swap|worry-seed|seed-bomb|dragon-pulse|energy-ball|giga-impact|zen-headbutt|trick-room|draco-meteor|leaf-storm|power-whip|iron-head|grass-knot|wood-hammer|psyshock|telekinesis|round|bulldoze|dragon-tail|grassy-terrain|confide|infestation|dragon-hammer|brutal-swing|stomping-tantrum|breaking-swipe|grassy-glide|terrain-pulse;grass|dragon
10115;marowak-alola;10;340;149;cursed-body|lightning-rod|rock-head;mega-punch|fire-punch|thunder-punch|swords-dance|mega-kick|headbutt|body-slam|thrash|double-edge|tail-whip|leer|growl|flamethrower|ice-beam|blizzard|hyper-beam|low-kick|seismic-toss|fire-spin|thunderbolt|thunder|earthquake|dig|toxic|rage|screech|double-team|focus-energy|bone-club|fire-blast|swift|dream-eater|bonemerang|rest|rock-slide|substitute|thief|flame-wheel|snore|spite|protect|mud-slap|icy-wind|bone-rush|outrage|sandstorm|endure|false-swipe|swagger|attract|sleep-talk|return|frustration|pain-split|iron-tail|hidden-power|rain-dance|sunny-day|shadow-ball|uproar|heat-wave|will-o-wisp|facade|focus-punch|brick-break|knock-off|endeavor|imprison|rock-tomb|aerial-ace|iron-defense|fling|flare-blitz|dark-pulse|focus-blast|earth-power|giga-impact|iron-head|stone-edge|stealth-rock|smack-down|flame-charge|round|echoed-voice|ally-switch|hex|retaliate|bulldoze|confide|laser-focus|throat-chop|brutal-swing|stomping-tantrum|shadow-bone|burning-jealousy|poltergeist|scorching-sands;fire|ghost
10116;greninja-battle-bond;15;400;239;battle-bond;pound|ice-punch|growl|hydro-pump|surf|ice-beam|blizzard|hyper-beam|low-kick|toxic|quick-attack|double-team|smokescreen|haze|lick|waterfall|bubble|rest|rock-slide|substitute|thief|snore|spite|protect|feint-attack|spikes|icy-wind|swagger|attract|sleep-talk|return|frustration|hidden-power|rain-dance|facade|taunt|role-play|snatch|hydro-cannon|rock-tomb|extrasensory|aerial-ace|bounce|water-pulse|u-turn|fling|dark-pulse|night-slash|giga-impact|shadow-sneak|gunk-shot|grass-knot|smack-down|round|echoed-voice|scald|acrobatics|water-pledge|work-up|mat-block|confide|water-shuriken|brutal-swing;water|dark
10117;greninja-ash;15;400;288;battle-bond;pound|ice-punch|swords-dance|take-down|growl|water-gun|hydro-pump|surf|ice-beam|blizzard|hyper-beam|low-kick|dig|toxic|quick-attack|double-team|smokescreen|haze|lick|waterfall|swift|bubble|rest|rock-slide|substitute|thief|snore|spite|protect|feint-attack|mud-slap|spikes|icy-wind|endure|false-swipe|swagger|attract|sleep-talk|return|frustration|hidden-power|rain-dance|facade|taunt|helping-hand|role-play|brick-break|snatch|hydro-cannon|rock-tomb|extrasensory|aerial-ace|bounce|mud-shot|water-pulse|u-turn|fling|toxic-spikes|dark-pulse|night-slash|giga-impact|shadow-sneak|gunk-shot|grass-knot|smack-down|low-sweep|round|echoed-voice|scald|acrobatics|water-pledge|work-up|mat-block|confide|water-shuriken|brutal-swing|liquidation|tera-blast|snowscape|trailblaze|chilling-water;water|dark
10118;zygarde-10-power-construct;12;335;243;power-construct;bind|body-slam|bite|hyper-beam|earthquake|dig|toxic|double-team|haze|swift|glare|rest|rock-slide|substitute|snore|reversal|spite|protect|outrage|sandstorm|endure|swagger|sleep-talk|return|frustration|safeguard|pain-split|dragon-breath|iron-tail|hidden-power|sunny-day|crunch|extreme-speed|facade|superpower|brick-break|camouflage|hyper-voice|block|dragon-dance|shock-wave|payback|dragon-pulse|focus-blast|earth-power|giga-impact|zen-headbutt|draco-meteor|stone-edge|grass-knot|sludge-wave|coil|round|retaliate|bulldoze|dragon-tail|confide|thousand-arrows|thousand-waves|lands-wrath|high-horsepower|core-enforcer|stomping-tantrum|breaking-swipe|scale-shot|skitter-smack|scorching-sands;dragon|ground
10119;zygarde-50-power-construct;50;3050;300;power-construct;bind|body-slam|bite|hyper-beam|earthquake|dig|toxic|double-team|haze|swift|glare|rest|rock-slide|substitute|snore|reversal|spite|protect|outrage|sandstorm|endure|swagger|sleep-talk|return|frustration|safeguard|pain-split|dragon-breath|iron-tail|hidden-power|sunny-day|crunch|extreme-speed|facade|superpower|brick-break|camouflage|hyper-voice|block|dragon-dance|shock-wave|payback|dragon-pulse|focus-blast|earth-power|giga-impact|zen-headbutt|draco-meteor|stone-edge|grass-knot|sludge-wave|coil|round|retaliate|bulldoze|dragon-tail|confide|thousand-arrows|thousand-waves|lands-wrath|high-horsepower|core-enforcer|stomping-tantrum|breaking-swipe|scale-shot|skitter-smack|scorching-sands;dragon|ground
10120;zygarde-complete;45;6100;354;power-construct;bind|body-slam|bite|hyper-beam|earthquake|dig|toxic|double-team|haze|swift|glare|rest|rock-slide|substitute|snore|reversal|spite|protect|outrage|sandstorm|endure|swagger|sleep-talk|return|frustration|safeguard|pain-split|dragon-breath|iron-tail|hidden-power|sunny-day|crunch|extreme-speed|facade|superpower|brick-break|camouflage|hyper-voice|block|dragon-dance|shock-wave|payback|dragon-pulse|focus-blast|earth-power|giga-impact|zen-headbutt|draco-meteor|stone-edge|grass-knot|sludge-wave|coil|round|retaliate|bulldoze|dragon-tail|confide|thousand-arrows|thousand-waves|lands-wrath|high-horsepower|core-enforcer|stomping-tantrum|breaking-swipe|scale-shot|skitter-smack|scorching-sands;dragon|ground
10121;gumshoos-totem;14;600;146;stakeout|strong-jaw|adaptability;fire-punch|ice-punch|thunder-punch|sand-attack|tackle|take-down|thrash|leer|bite|roar|earthquake|toxic|double-team|bide|rest|hyper-fang|super-fang|substitute|thief|snore|protect|scary-face|mud-slap|sandstorm|swagger|attract|sleep-talk|return|frustration|pursuit|iron-tail|hidden-power|crunch|uproar|torment|facade|taunt|yawn|endeavor|odor-sleuth|rock-tomb|block|shock-wave|u-turn|payback|fling|last-resort|zen-headbutt|iron-head|round|echoed-voice|bulldoze|work-up|dual-chop|confide|stomping-tantrum;normal
10122;vikavolt-totem;26;1475;225;levitate;vice-grip|guillotine|bite|hyper-beam|solar-beam|string-shot|thunderbolt|thunder-wave|thunder|dig|toxic|agility|double-team|light-screen|rest|substitute|snore|protect|mud-slap|zap-cannon|swagger|spark|attract|sleep-talk|return|frustration|hidden-power|rain-dance|facade|charge|signal-beam|iron-defense|shock-wave|roost|magnet-rise|poison-jab|air-slash|x-scissor|bug-buzz|energy-ball|giga-impact|flash-cannon|bug-bite|charge-beam|round|sky-drop|acrobatics|volt-switch|electroweb|wild-charge|confide|laser-focus;bug|electric
10123;oricorio-pom-pom;6;34;167;dancer;pound|double-slap|swords-dance|fly|take-down|growl|peck|toxic|agility|double-team|mirror-move|swift|sky-attack|rest|substitute|snore|reversal|protect|icy-wind|sandstorm|endure|charm|swagger|steel-wing|attract|sleep-talk|return|frustration|safeguard|baton-pass|hidden-power|rain-dance|sunny-day|flatter|facade|taunt|helping-hand|role-play|feather-dance|teeter-dance|air-cutter|aerial-ace|covet|calm-mind|roost|pluck|tailwind|u-turn|embargo|air-slash|defog|captivate|quiver-dance|round|quash|acrobatics|work-up|hurricane|confide|revelation-dance|dual-wingbeat|tera-blast|trailblaze;electric|flying
10124;oricorio-pau;6;34;167;dancer;pound|double-slap|swords-dance|fly|take-down|growl|peck|toxic|agility|double-team|mirror-move|swift|sky-attack|rest|substitute|snore|reversal|protect|icy-wind|sandstorm|endure|charm|swagger|steel-wing|attract|sleep-talk|return|frustration|safeguard|baton-pass|hidden-power|rain-dance|sunny-day|flatter|facade|taunt|helping-hand|role-play|feather-dance|teeter-dance|air-cutter|aerial-ace|covet|calm-mind|roost|pluck|tailwind|u-turn|embargo|air-slash|defog|captivate|quiver-dance|round|quash|acrobatics|work-up|hurricane|confide|revelation-dance|dual-wingbeat|tera-blast|trailblaze;psychic|flying
10125;oricorio-sensu;6;34;167;dancer;pound|double-slap|swords-dance|fly|take-down|growl|peck|toxic|agility|double-team|mirror-move|swift|sky-attack|rest|substitute|snore|reversal|protect|icy-wind|sandstorm|endure|charm|swagger|steel-wing|attract|sleep-talk|return|frustration|safeguard|baton-pass|hidden-power|rain-dance|sunny-day|flatter|facade|taunt|helping-hand|role-play|feather-dance|teeter-dance|air-cutter|aerial-ace|covet|calm-mind|roost|pluck|tailwind|u-turn|embargo|air-slash|defog|captivate|quiver-dance|round|quash|acrobatics|work-up|hurricane|confide|revelation-dance|dual-wingbeat|tera-blast|trailblaze;ghost|flying
10126;lycanroc-midnight;11;250;170;keen-eye|vital-spirit|no-guard;mega-punch|fire-punch|thunder-punch|swords-dance|mega-kick|sand-attack|tackle|body-slam|take-down|leer|bite|roar|counter|rock-throw|dig|toxic|double-team|rest|rock-slide|substitute|snore|reversal|protect|scary-face|mud-slap|outrage|sandstorm|endure|charm|swagger|attract|sleep-talk|return|frustration|iron-tail|hidden-power|sunny-day|crunch|uproar|facade|focus-punch|taunt|helping-hand|revenge|brick-break|knock-off|endeavor|hyper-voice|odor-sleuth|rock-tomb|iron-defense|howl|bulk-up|covet|rock-blast|close-combat|payback|fling|last-resort|rock-polish|earth-power|giga-impact|shadow-claw|thunder-fang|fire-fang|zen-headbutt|rock-climb|iron-head|stone-edge|stealth-rock|low-sweep|foul-play|round|echoed-voice|bulldoze|dual-chop|snarl|play-rough|confide|laser-focus|throat-chop|psychic-fangs|stomping-tantrum|lash-out|tera-blast|trailblaze;rock
10127;wishiwashi-school;82;786;217;schooling;take-down|double-edge|growl|mist|water-gun|hydro-pump|surf|ice-beam|earthquake|toxic|double-team|waterfall|rest|substitute|snore|protect|feint-attack|endure|swagger|attract|sleep-talk|return|frustration|iron-tail|hidden-power|rain-dance|whirlpool|beat-up|uproar|hail|facade|helping-hand|endeavor|dive|muddy-water|mud-shot|covet|water-sport|water-pulse|brine|u-turn|aqua-ring|aqua-tail|soak|round|scald|bulldoze|confide|liquidation|tearful-look|scale-shot|flip-turn;water
10128;lurantis-totem;15;580;168;leaf-guard|contrary;swords-dance|hyper-beam|growth|razor-leaf|solar-beam|toxic|double-team|leech-life|rest|slash|substitute|snore|protect|giga-drain|false-swipe|swagger|fury-cutter|attract|sleep-talk|return|frustration|safeguard|sweet-scent|synthesis|hidden-power|sunny-day|facade|nature-power|ingrain|superpower|brick-break|knock-off|signal-beam|aerial-ace|leaf-blade|payback|fling|worry-seed|poison-jab|night-slash|seed-bomb|x-scissor|energy-ball|giga-impact|defog|grass-knot|bug-bite|low-sweep|round|dual-chop|petal-blizzard|confide|solar-blade|leafage|laser-focus;grass
10129;salazzle-totem;21;810;168;corrosion|oblivious;pound|double-slap|disable|ember|flamethrower|dragon-rage|toxic|double-team|smog|fire-blast|poison-gas|leech-life|rest|substitute|thief|snore|protect|sludge-bomb|swagger|attract|sleep-talk|return|frustration|encore|sweet-scent|iron-tail|hidden-power|heat-wave|torment|will-o-wisp|facade|taunt|helping-hand|knock-off|snatch|overheat|dragon-claw|covet|payback|fling|poison-jab|dragon-pulse|nasty-plot|shadow-claw|gunk-shot|captivate|venoshock|flame-burst|sludge-wave|flame-charge|foul-play|round|acrobatics|dragon-tail|confide|venom-drench|laser-focus;poison|fire
10130;minior-orange-meteor;3;400;154;shields-down;tackle|take-down|double-edge|hyper-beam|solar-beam|earthquake|toxic|psychic|double-team|confuse-ray|defense-curl|light-screen|reflect|self-destruct|swift|explosion|rest|rock-slide|substitute|snore|protect|sandstorm|rollout|swagger|attract|sleep-talk|return|frustration|safeguard|hidden-power|psych-up|ancient-power|facade|endeavor|rock-tomb|cosmic-power|calm-mind|gravity|gyro-ball|u-turn|last-resort|magnet-rise|rock-polish|power-gem|giga-impact|zen-headbutt|iron-head|stone-edge|stealth-rock|charge-beam|autotomize|telekinesis|round|shell-smash|acrobatics|bulldoze|confide|dazzling-gleam;rock|flying
10131;minior-yellow-meteor;3;400;154;shields-down;tackle|take-down|double-edge|hyper-beam|solar-beam|earthquake|toxic|psychic|double-team|confuse-ray|defense-curl|light-screen|reflect|self-destruct|swift|explosion|rest|rock-slide|substitute|snore|protect|sandstorm|rollout|swagger|attract|sleep-talk|return|frustration|safeguard|hidden-power|psych-up|ancient-power|facade|endeavor|rock-tomb|cosmic-power|calm-mind|gravity|gyro-ball|u-turn|last-resort|magnet-rise|rock-polish|power-gem|giga-impact|zen-headbutt|iron-head|stone-edge|stealth-rock|charge-beam|autotomize|telekinesis|round|shell-smash|acrobatics|bulldoze|confide|dazzling-gleam;rock|flying
10132;minior-green-meteor;3;400;154;shields-down;tackle|take-down|double-edge|hyper-beam|solar-beam|earthquake|toxic|psychic|double-team|confuse-ray|defense-curl|light-screen|reflect|self-destruct|swift|explosion|rest|rock-slide|substitute|snore|protect|sandstorm|rollout|swagger|attract|sleep-talk|return|frustration|safeguard|hidden-power|psych-up|ancient-power|facade|endeavor|rock-tomb|cosmic-power|calm-mind|gravity|gyro-ball|u-turn|last-resort|magnet-rise|rock-polish|power-gem|giga-impact|zen-headbutt|iron-head|stone-edge|stealth-rock|charge-beam|autotomize|telekinesis|round|shell-smash|acrobatics|bulldoze|confide|dazzling-gleam;rock|flying
